I'll start by exploring the repository structure to understand how the code is organized and locate the relevant files for the `units.quantity_input` decorator.

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">find /testbed -type f -name "*.py" | grep -E "(units|decorator)" | head -20</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>/testbed/astropy/nddata/tests/test_decorators.py
/testbed/astropy/nddata/decorators.py
/testbed/astropy/visualization/tests/test_units.py
/testbed/astropy/visualization/units.py
/testbed/astropy/utils/tests/test_decorators.py
/testbed/astropy/utils/decorators.py
/testbed/astropy/units/cgs.py
/testbed/astropy/units/equivalencies.py
/testbed/astropy/units/quantity_helper.py
/testbed/astropy/units/core.py
/testbed/astropy/units/__init__.py
/testbed/astropy/units/tests/test_deprecated.py
/testbed/astropy/units/tests/test_format.py
/testbed/astropy/units/tests/test_quantity_decorator.py
/testbed/astropy/units/tests/__init__.py
/testbed/astropy/units/tests/test_quantity_non_ufuncs.py
/testbed/astropy/units/tests/test_quantity_array_methods.py
/testbed/astropy/units/tests/test_quantity_ufuncs.py
/testbed/astropy/units/tests/test_logarithmic.py
/testbed/astropy/units/tests/test_quantity.py</function_results>

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">find /testbed -type f -name "*.py" | grep -E "units.*decorator" | head -10</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>/testbed/astropy/units/tests/test_quantity_decorator.py
/testbed/astropy/units/decorators.py</function_results>

Great! Let me look at the structure of the units module and examine the decorator files:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/astropy/units</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here're the files and directories up to 2 levels deep in /testbed/astropy/units, excluding hidden items and node_modules:
965K	/testbed/astropy/units
    82	    """.format(solarx_unit)
    83	    return src
    84	
    85	
    86	@py3only
    87	@pytest.mark.parametrize("solarx_unit,solary_unit", [
    88	                         ("u.arcsec", "u.eV"),
    89	                         ("'angle'", "'energy'")])
    90	def test_arg_equivalencies3(solarx_unit, solary_unit):
    91	    src = """
    92	    @u.quantity_input(equivalencies=u.mass_energy())
    93	    def myfunc_args(solarx: {0}, solary: {1}):
    94	        return solarx, solary+(10*u.J)  # Add an energy to check equiv is working
    95	
    96	    solarx, solary = myfunc_args(1*u.arcsec, 100*u.gram)
    97	
    98	    assert isinstance(solarx, u.Quantity)
    99	    assert isinstance(solary, u.Quantity)
   100	
   101	    assert solarx.unit == u.arcsec
   102	    assert solary.unit == u.gram
   103	    """.format(solarx_unit, solary_unit)
   104	    return src
   105	
   106	
   107	@py3only
   108	@pytest.mark.parametrize("solarx_unit,solary_unit", [
   109	                         ("u.arcsec", "u.deg"),
   110	                         ("'angle'", "'angle'")])
   111	def test_wrong_unit3(solarx_unit, solary_unit):
   112	    src = """
   113	    @u.quantity_input
   114	    def myfunc_args(solarx: {0}, solary: {1}):
   115	        return solarx, solary
   116	
   117	    with pytest.raises(u.UnitsError) as e:
   118	        solarx, solary = myfunc_args(1*u.arcsec, 100*u.km)
   119	
   120	    str_to = str({1})
   121	    assert str(e.value) == "Argument 'solary' to function 'myfunc_args' must be in units convertible to '{{0}}'.".format(str_to)
   122	    """.format(solarx_unit, solary_unit)
   123	    return src
   124	
   125	
   126	@py3only
   127	@pytest.mark.parametrize("solarx_unit,solary_unit", [
   128	                         ("u.arcsec", "u.deg"),
   129	                         ("'angle'", "'angle'")])
   130	def test_not_quantity3(solarx_unit, solary_unit):
   131	    src = """
   132	    @u.quantity_input
   133	    def myfunc_args(solarx: {0}, solary: {1}):
   134	        return solarx, solary
   135	
   136	    with pytest.raises(TypeError) as e:
   137	        solarx, solary = myfunc_args(1*u.arcsec, 100)
   138	    assert str(e.value) == "Argument 'solary' to function 'myfunc_args' has no 'unit' attribute. You may want to pass in an astropy Quantity instead."
   139	    """.format(solarx_unit, solary_unit)
   140	    return src
   141	
   142	
   143	@py3only
   144	def test_decorator_override():
   145	    src = """
   146	    @u.quantity_input(solarx=u.arcsec)
   147	    def myfunc_args(solarx: u.km, solary: u.arcsec):
   148	        return solarx, solary
   149	
   150	    solarx, solary = myfunc_args(1*u.arcsec, 1*u.arcsec)
   151	
   152	    assert isinstance(solarx, u.Quantity)
   153	    assert isinstance(solary, u.Quantity)
   154	
   155	    assert solarx.unit == u.arcsec
   156	    assert solary.unit == u.arcsec
   157	    """
   158	    return src
   159	
   160	
   161	@py3only
   162	@pytest.mark.parametrize("solarx_unit,solary_unit", [
   163	                         ("u.arcsec", "u.deg"),
   164	                         ("'angle'", "'angle'")])
   165	def test_kwargs3(solarx_unit, solary_unit):
   166	    src = """
   167	    @u.quantity_input
   168	    def myfunc_args(solarx: {0}, solary, myk: {1}=1*u.arcsec):
   169	        return solarx, solary, myk
   170	
   171	    solarx, solary, myk = myfunc_args(1*u.arcsec, 100, myk=100*u.deg)
   172	
   173	    assert isinstance(solarx, u.Quantity)
   174	    assert isinstance(solary, int)
   175	    assert isinstance(myk, u.Quantity)
   176	
   177	    assert myk.unit == u.deg
   178	    """.format(solarx_unit, solary_unit)
   179	    return src
   180	
   181	
   182	@py3only
   183	@pytest.mark.parametrize("solarx_unit,solary_unit", [
   184	                         ("u.arcsec", "u.deg"),
   185	                         ("'angle'", "'angle'")])
   186	def test_unused_kwargs3(solarx_unit, solary_unit):
   187	    src = """
   188	    @u.quantity_input
   189	    def myfunc_args(solarx: {0}, solary, myk: {1}=1*u.arcsec, myk2=1000):
   190	        return solarx, solary, myk, myk2
   191	
   192	    solarx, solary, myk, myk2 = myfunc_args(1*u.arcsec, 100, myk=100*u.deg, myk2=10)
   193	
   194	    assert isinstance(solarx, u.Quantity)
   195	    assert isinstance(solary, int)
   196	    assert isinstance(myk, u.Quantity)
   197	    assert isinstance(myk2, int)
   198	
   199	    assert myk.unit == u.deg
   200	    assert myk2 == 10
   201	    """.format(solarx_unit, solary_unit)
   202	    return src
   203	
   204	
   205	@py3only
   206	@pytest.mark.parametrize("solarx_unit,energy", [
   207	                         ("u.arcsec", "u.eV"),
   208	                         ("'angle'", "'energy'")])
   209	def test_kwarg_equivalencies3(solarx_unit, energy):
   210	    src = """
   211	    @u.quantity_input(equivalencies=u.mass_energy())
   212	    def myfunc_args(solarx: {0}, energy: {1}=10*u.eV):
   213	        return solarx, energy+(10*u.J)  # Add an energy to check equiv is working
   214	
   215	    solarx, energy = myfunc_args(1*u.arcsec, 100*u.gram)
   216	
   217	    assert isinstance(solarx, u.Quantity)
   218	    assert isinstance(energy, u.Quantity)
   219	
   220	    assert solarx.unit == u.arcsec
   221	    assert energy.unit == u.gram
   222	    """.format(solarx_unit, energy)
   223	    return src
   224	
   225	
   226	@py3only
   227	@pytest.mark.parametrize("solarx_unit,solary_unit", [
   228	                         ("u.arcsec", "u.deg"),
   229	                         ("'angle'", "'angle'")])
   230	def test_kwarg_wrong_unit3(solarx_unit, solary_unit):
   231	    src = """
   232	    @u.quantity_input
   233	    def myfunc_args(solarx: {0}, solary: {1}=10*u.deg):
   234	        return solarx, solary
   235	
   236	    with pytest.raises(u.UnitsError) as e:
   237	        solarx, solary = myfunc_args(1*u.arcsec, solary=100*u.km)
   238	
   239	    str_to = str({1})
   240	    assert str(e.value) == "Argument 'solary' to function 'myfunc_args' must be in units convertible to '{{0}}'.".format(str_to)
   241	    """.format(solarx_unit, solary_unit)
   242	    return src
   243	
   244	
   245	@py3only
   246	@pytest.mark.parametrize("solarx_unit,solary_unit", [
   247	                         ("u.arcsec", "u.deg"),
   248	                         ("'angle'", "'angle'")])
   249	def test_kwarg_not_quantity3(solarx_unit, solary_unit):
   250	    src = """
   251	    @u.quantity_input
   252	    def myfunc_args(solarx: {0}, solary: {1}=10*u.deg):
   253	        return solarx, solary
   254	
   255	    with pytest.raises(TypeError) as e:
   256	        solarx, solary = myfunc_args(1*u.arcsec, solary=100)
   257	    assert str(e.value) == "Argument 'solary' to function 'myfunc_args' has no 'unit' attribute. You may want to pass in an astropy Quantity instead."
   258	    """.format(solarx_unit, solary_unit)
   259	    return src
   260	
   261	
   262	@py3only
   263	@pytest.mark.parametrize("solarx_unit,solary_unit", [
   264	                         ("u.arcsec", "u.deg"),
   265	                         ("'angle'", "'angle'")])
   266	def test_kwarg_default3(solarx_unit, solary_unit):
   267	    src = """
   268	    @u.quantity_input
   269	    def myfunc_args(solarx: {0}, solary: {1}=10*u.deg):
   270	        return solarx, solary
   271	
   272	    solarx, solary = myfunc_args(1*u.arcsec)
   273	    """.format(solarx_unit, solary_unit)
   274	    return src
   275	
   276	
   277	@py3only
   278	def test_return_annotation():
   279	    src = """
   280	    @u.quantity_input
   281	    def myfunc_args(solarx: u.arcsec) -> u.deg:
   282	        return solarx
   283	
   284	    solarx = myfunc_args(1*u.arcsec)
   285	    assert solarx.unit is u.deg
   286	    """
   287	    return src
   288	</function_results>

Now let me create a reproduction script to verify the issue:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">create</antml:parameter>
<antml:parameter name="path">/testbed/reproduce_issue.py</antml:parameter>
<antml:parameter name="file_text">#!/usr/bin/env python3

import astropy.units as u


class PoC(object):

    @u.quantity_input
    def __init__(self, voltage: u.V) -> None:
        pass


if __name__ == '__main__':
    print("Testing the issue...")
    try:
        poc = PoC(1.*u.V)
        print("SUCCESS: No error occurred")
    except Exception as e:
        print(f"ERROR: {type(e).__name__}: {e}")
</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>New file created successfully at /testbed/reproduce_issue.py</function_results>

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python reproduce_issue.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Testing the issue...
ERROR: AttributeError: 'NoneType' object has no attribute 'to'</function_results>

Great! I've reproduced the issue. Now let's examine the problematic code in the decorator. Looking at line 224 in `/testbed/astropy/units/decorators.py`:

```python
if wrapped_signature.return_annotation is not inspect.Signature.empty:
    return return_.to(wrapped_signature.return_annotation)
```

The issue is that when a function returns `None` (like constructors), the `return_` variable is `None`, and the code tries to call `.to()` on it, which fails.

Let me examine the exact code around that line:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/astropy/units/decorators.py</antml:parameter>
<antml:parameter name="view_range">[220, 230]</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/astropy/units/decorators.py with line numbers (which has a total of 232 lines) with view_range=[220, 230]:
   220	            # Call the original function with any equivalencies in force.
   221	            with add_enabled_equivalencies(self.equivalencies):
   222	                return_ = wrapped_function(*func_args, **func_kwargs)
   223	            if wrapped_signature.return_annotation is not inspect.Signature.empty:
   224	                return return_.to(wrapped_signature.return_annotation)
   225	            else:
   226	                return return_
   227	
   228	        return wrapper
   229	
   230	
</function_results>

The fix is to check if the return value is `None` and if the return annotation is `None`, then we should just return `None` without trying to convert it. Let me also check what the return annotation looks like when it's `-> None`:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">create</antml:parameter>
<antml:parameter name="path">/testbed/debug_annotation.py</antml:parameter>
<antml:parameter name="file_text">#!/usr/bin/env python3

import inspect
import astropy.units as u

def test_func(voltage: u.V) -> None:
    pass

sig = inspect.signature(test_func)
print(f"Return annotation: {sig.return_annotation}")
print(f"Return annotation type: {type(sig.return_annotation)}")
print(f"Return annotation is None: {sig.return_annotation is None}")
print(f"Return annotation == None: {sig.return_annotation == None}")
print(f"Return annotation is type(None): {sig.return_annotation is type(None)}")
</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>New file created successfully at /testbed/debug_annotation.py</function_results>

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python debug_annotation.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Return annotation: None
Return annotation type: <class 'NoneType'>
Return annotation is None: True
Return annotation == None: True
Return annotation is type(None): False</function_results>

Perfect! So when we have `-> None` annotation, `sig.return_annotation` is actually `None`. Now I need to fix the decorator to handle this case. The fix should be:

1. Check if the return annotation is not empty (as it currently does)
2. If the return annotation is `None`, then just return the value as-is (which should also be `None`)
3. Otherwise, try to convert the return value to the specified unit

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">str_replace</antml:parameter>
<antml:parameter name="path">/testbed/astropy/units/decorators.py</antml:parameter>
<antml:parameter name="old_str">            # Call the original function with any equivalencies in force.
            with add_enabled_equivalencies(self.equivalencies):
                return_ = wrapped_function(*func_args, **func_kwargs)
            if wrapped_signature.return_annotation is not inspect.Signature.empty:
                return return_.to(wrapped_signature.return_annotation)
            else:
                return return_</antml:parameter>
<antml:parameter name="new_str">            # Call the original function with any equivalencies in force.
            with add_enabled_equivalencies(self.equivalencies):
                return_ = wrapped_function(*func_args, **func_kwargs)
            if wrapped_signature.return_annotation is not inspect.Signature.empty:
                if wrapped_signature.return_annotation is None:
                    return return_
                else:
                    return return_.to(wrapped_signature.return_annotation)
            else:
                return return_</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>The file /testbed/astropy/units/decorators.py has been edited successfully.</function_results>

Now let's test our fix:

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python reproduce_issue.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Testing the issue...
SUCCESS: No error occurred</function_results>

Great! The fix works. Now let's create a more comprehensive test to make sure our fix handles various cases correctly:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">create</antml:parameter>
<antml:parameter name="path">/testbed/test_fix.py</antml:parameter>
<antml:parameter name="file_text">#!/usr/bin/env python3

import astropy.units as u


class TestClass:
    @u.quantity_input
    def __init__(self, voltage: u.V) -> None:
        self.voltage = voltage
        
    @u.quantity_input
    def method_with_none_return(self, current: u.A) -> None:
        self.current = current
        
    @u.quantity_input
    def method_with_unit_return(self, resistance: u.ohm) -> u.W:
        return self.voltage * self.current
        
    @u.quantity_input
    def method_no_return_annotation(self, power: u.W):
        return power


def test_constructor():
    print("Testing constructor with -> None annotation...")
    obj = TestClass(5.0 * u.V)
    assert obj.voltage.value == 5.0
    assert obj.voltage.unit == u.V
    print("✓ Constructor test passed")


def test_method_none_return():
    print("Testing method with -> None annotation...")
    obj = TestClass(5.0 * u.V)
    result = obj.method_with_none_return(2.0 * u.A)
    assert result is None
    assert obj.current.value == 2.0
    assert obj.current.unit == u.A
    print("✓ Method with None return test passed")


def test_method_unit_return():
    print("Testing method with unit return annotation...")
    obj = TestClass(5.0 * u.V)
    obj.method_with_none_return(2.0 * u.A)
    power = obj.method_with_unit_return(1.0 * u.ohm)
    assert power.unit == u.W
    print("✓ Method with unit return test passed")


def test_method_no_annotation():
    print("Testing method with no return annotation...")
    obj = TestClass(5.0 * u.V)
    power = obj.method_no_return_annotation(10.0 * u.W)
    assert power.value == 10.0
    assert power.unit == u.W
    print("✓ Method with no return annotation test passed")


@u.quantity_input
def standalone_function_none_return(voltage: u.V) -> None:
    return None


def test_standalone_function():
    print("Testing standalone function with -> None annotation...")
    result = standalone_function_none_return(5.0 * u.V)
    assert result is None
    print("✓ Standalone function test passed")


if __name__ == '__main__':
    test_constructor()
    test_method_none_return()
    test_method_unit_return()
    test_method_no_annotation()
    test_standalone_function()
    print("\nAll tests passed! 🎉")
</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>New file created successfully at /testbed/test_fix.py</function_results>

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python test_fix.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Testing constructor with -> None annotation...
✓ Constructor test passed
Testing method with -> None annotation...
✓ Method with None return test passed
Testing method with unit return annotation...
✓ Method with unit return test passed
Testing method with no return annotation...
✓ Method with no return annotation test passed
Testing standalone function with -> None annotation...
✓ Standalone function test passed

All tests passed! 🎉</function_results>

Excellent! Our fix works for all the test cases. Now let's run the existing tests to make sure we didn't break anything:

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python -m pytest astropy/units/tests/test_quantity_decorator.py -v</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Internet access disabled
============================= test session starts ==============================
platform linux -- Python 3.9.19, pytest-7.4.0, pluggy-1.3.0 -- /opt/miniconda3/envs/testbed/bin/python
cachedir: .
hypothesis profile 'default' -> database=DirectoryBasedExampleDatabase('/testbed/.hypothesis/examples')

Running tests with Astropy version 3.1.dev21681.
Running tests in astropy/units/tests/test_quantity_decorator.py.

Date: 2025-05-21T06:57:59

Platform: Linux-4.4.0-x86_64-with-glibc2.35

Executable: /opt/miniconda3/envs/testbed/bin/python

Full Python Version: 
3.9.19 (main, May  6 2024, 19:43:03) 
[GCC 11.2.0]

encodings: sys: utf-8, locale: UTF-8, filesystem: utf-8
byteorder: little
float info: dig: 15, mant_dig: 15

Numpy: 1.25.2
Scipy: not available
Matplotlib: not available
h5py: not available
Pandas: not available
Cython: not available
Using Astropy options: remote_data: none.

rootdir: /testbed
configfile: setup.cfg
plugins: xdist-3.3.1, openfiles-0.5.0, mock-3.11.1, cov-4.1.0, remotedata-0.4.0, doctestplus-1.0.0, astropy-0.10.0, astropy-header-0.2.2, filter-subpackage-0.1.2, arraydiff-0.5.0, hypothesis-6.82.6
collecting ... collected 339 items

astropy/units/tests/test_quantity_decorator.py::test_args3[u.arcsec-u.arcsec] PASSED [  0%]
astropy/units/tests/test_quantity_decorator.py::test_args3['angle'-'angle'] PASSED [  0%]
astropy/units/tests/test_quantity_decorator.py::test_args_noconvert3[u.arcsec-u.arcsec] PASSED [  0%]
astropy/units/tests/test_quantity_decorator.py::test_args_noconvert3['angle'-'angle'] PASSED [  1%]
astropy/units/tests/test_quantity_decorator.py::test_args_nonquantity3[u.arcsec] PASSED [  1%]
astropy/units/tests/test_quantity_decorator.py::test_args_nonquantity3['angle'] PASSED [  1%]
astropy/units/tests/test_quantity_decorator.py::test_arg_equivalencies3[u.arcsec-u.eV] PASSED [  2%]
astropy/units/tests/test_quantity_decorator.py::test_arg_equivalencies3['angle'-'energy'] PASSED [  2%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit3[u.arcsec-u.deg] PASSED [  2%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit3['angle'-'angle'] PASSED [  2%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity3[u.arcsec-u.deg] PASSED [  3%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity3['angle'-'angle'] PASSED [  3%]
astropy/units/tests/test_quantity_decorator.py::test_decorator_override PASSED [  3%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs3[u.arcsec-u.deg] PASSED [  4%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs3['angle'-'angle'] PASSED [  4%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs3[u.arcsec-u.deg] PASSED [  4%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs3['angle'-'angle'] PASSED [  5%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_equivalencies3[u.arcsec-u.eV] PASSED [  5%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_equivalencies3['angle'-'energy'] PASSED [  5%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit3[u.arcsec-u.deg] PASSED [  5%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit3['angle'-'angle'] PASSED [  6%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity3[u.arcsec-u.deg] PASSED [  6%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity3['angle'-'angle'] PASSED [  6%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default3[u.arcsec-u.deg] PASSED [  7%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default3['angle'-'angle'] PASSED [  7%]
astropy/units/tests/test_quantity_decorator.py::test_return_annotation PASSED [  7%]
astropy/units/tests/test_quantity_decorator.py::test_args[0-0] PASSED    [  7%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit[0-0] PASSED [  8%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity[0-0] PASSED [  8%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs[0-0] PASSED  [  8%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs[0-0] PASSED [  9%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit[0-0] PASSED [  9%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity[0-0] PASSED [  9%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default[0-0] PASSED [ 10%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_input[0-0] PASSED [ 10%]
astropy/units/tests/test_quantity_decorator.py::test_args[0-1] PASSED    [ 10%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit[0-1] PASSED [ 10%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity[0-1] PASSED [ 11%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs[0-1] PASSED  [ 11%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs[0-1] PASSED [ 11%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit[0-1] PASSED [ 12%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity[0-1] PASSED [ 12%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default[0-1] PASSED [ 12%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_input[0-1] PASSED [ 12%]
astropy/units/tests/test_quantity_decorator.py::test_args[1-1] PASSED    [ 13%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit[1-1] PASSED [ 13%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity[1-1] PASSED [ 13%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs[1-1] PASSED  [ 14%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs[1-1] PASSED [ 14%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit[1-1] PASSED [ 14%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity[1-1] PASSED [ 15%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default[1-1] PASSED [ 15%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_input[1-1] PASSED [ 15%]
astropy/units/tests/test_quantity_decorator.py::test_args[1-0] PASSED    [ 15%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit[1-0] PASSED [ 16%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity[1-0] PASSED [ 16%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs[1-0] PASSED  [ 16%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs[1-0] PASSED [ 17%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit[1-0] PASSED [ 17%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity[1-0] PASSED [ 17%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default[1-0] PASSED [ 17%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_input[1-0] PASSED [ 18%]
astropy/units/tests/test_quantity_decorator.py::test_args[1-2] PASSED    [ 18%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit[1-2] PASSED [ 18%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity[1-2] PASSED [ 19%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs[1-2] PASSED  [ 19%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs[1-2] PASSED [ 19%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit[1-2] PASSED [ 20%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity[1-2] PASSED [ 20%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default[1-2] PASSED [ 20%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_input[1-2] PASSED [ 20%]
astropy/units/tests/test_quantity_decorator.py::test_args[0-2] PASSED    [ 21%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit[0-2] PASSED [ 21%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity[0-2] PASSED [ 21%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs[0-2] PASSED  [ 22%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs[0-2] PASSED [ 22%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit[0-2] PASSED [ 22%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity[0-2] PASSED [ 23%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default[0-2] PASSED [ 23%]
< truncated lines 116-281 >
...ASSED [ 72%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_input[5-0] PASSED [ 72%]
astropy/units/tests/test_quantity_decorator.py::test_args_nonquantity[5] PASSED [ 72%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_extra[5] PASSED [ 73%]
astropy/units/tests/test_quantity_decorator.py::test_args[6-3] PASSED    [ 73%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit[6-3] PASSED [ 73%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity[6-3] PASSED [ 74%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs[6-3] PASSED  [ 74%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs[6-3] PASSED [ 74%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit[6-3] PASSED [ 74%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity[6-3] PASSED [ 75%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default[6-3] PASSED [ 75%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_input[6-3] PASSED [ 75%]
astropy/units/tests/test_quantity_decorator.py::test_args[6-2] PASSED    [ 76%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit[6-2] PASSED [ 76%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity[6-2] PASSED [ 76%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs[6-2] PASSED  [ 76%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs[6-2] PASSED [ 77%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit[6-2] PASSED [ 77%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity[6-2] PASSED [ 77%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default[6-2] PASSED [ 78%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_input[6-2] PASSED [ 78%]
astropy/units/tests/test_quantity_decorator.py::test_args[6-1] PASSED    [ 78%]
astropy/units/tests/test_quantity_decorator.py::test_wrong_unit[6-1] PASSED [ 79%]
astropy/units/tests/test_quantity_decorator.py::test_not_quantity[6-1] PASSED [ 79%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs[6-1] PASSED  [ 79%]
astropy/units/tests/test_quantity_decorator.py::test_unused_kwargs[6-1] PASSED [ 79%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_wrong_unit[6-1] PASSED [ 80%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_not_quantity[6-1] PASSED [ 80%]
astropy/units/tests/test_quantity_decorator.py::test_kwarg_default[6-1] PASSED [ 80%]
astropy/units/tests/test_quantity_decorator.py::test_kwargs_input[6-1] PASSED [ 81%]
