I'll start by exploring the repository structure to understand how the VotingClassifier is implemented and where the issue might be.

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">find /testbed -type f -name "*.py" | grep -E "(voting|ensemble)" | head -20</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>/testbed/sklearn/ensemble/setup.py
/testbed/sklearn/ensemble/bagging.py
/testbed/sklearn/ensemble/__init__.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/__init__.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/binning.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/gradient_boosting.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/grower.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/loss.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/predictor.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/tests/test_grower.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/tests/test_compare_lightgbm.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/tests/test_predictor.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/tests/test_gradient_boosting.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/tests/test_binning.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/tests/test_histogram.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/tests/test_splitting.py
/testbed/sklearn/ensemble/_hist_gradient_boosting/tests/test_loss.py
/testbed/sklearn/ensemble/_gb_losses.py
/testbed/sklearn/ensemble/gradient_boosting.py
/testbed/sklearn/ensemble/voting.py</function_results>

Great! I found the voting.py file. Let's examine it:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/sklearn/ensemble</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here're the files and directories up to 2 levels deep in /testbed/sklearn/ensemble, excluding hidden items and node_modules:
16M	/testbed/sklearn/ensemble
Let's look at the existing tests to understand the expected behavior:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/sklearn/ensemble/tests/test_voting.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/sklearn/ensemble/tests/test_voting.py with line numbers:
     1	"""Testing for the VotingClassifier and VotingRegressor"""
     2	
     3	import pytest
     4	import numpy as np
     5	
     6	from sklearn.utils.testing import assert_almost_equal, assert_array_equal
     7	from sklearn.utils.testing import assert_array_almost_equal
     8	from sklearn.utils.testing import assert_equal
     9	from sklearn.utils.testing import assert_raise_message
    10	from sklearn.exceptions import NotFittedError
    11	from sklearn.linear_model import LogisticRegression
    12	from sklearn.naive_bayes import GaussianNB
    13	from sklearn.ensemble import RandomForestClassifier
    14	from sklearn.ensemble import VotingClassifier, VotingRegressor
    15	from sklearn.model_selection import GridSearchCV
    16	from sklearn import datasets
    17	from sklearn.model_selection import cross_val_score, train_test_split
    18	from sklearn.datasets import make_multilabel_classification
    19	from sklearn.svm import SVC
    20	from sklearn.multiclass import OneVsRestClassifier
    21	from sklearn.neighbors import KNeighborsClassifier
    22	from sklearn.base import BaseEstimator, ClassifierMixin
    23	from sklearn.dummy import DummyRegressor
    24	
    25	
    26	# Load datasets
    27	iris = datasets.load_iris()
    28	X, y = iris.data[:, 1:3], iris.target
    29	
    30	boston = datasets.load_boston()
    31	X_r, y_r = boston.data, boston.target
    32	
    33	
    34	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
    35	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
    36	def test_estimator_init():
    37	    eclf = VotingClassifier(estimators=[])
    38	    msg = ('Invalid `estimators` attribute, `estimators` should be'
    39	           ' a list of (string, estimator) tuples')
    40	    assert_raise_message(AttributeError, msg, eclf.fit, X, y)
    41	
    42	    clf = LogisticRegression(random_state=1)
    43	
    44	    eclf = VotingClassifier(estimators=[('lr', clf)], voting='error')
    45	    msg = ('Voting must be \'soft\' or \'hard\'; got (voting=\'error\')')
    46	    assert_raise_message(ValueError, msg, eclf.fit, X, y)
    47	
    48	    eclf = VotingClassifier(estimators=[('lr', clf)], weights=[1, 2])
    49	    msg = ('Number of `estimators` and weights must be equal'
    50	           '; got 2 weights, 1 estimators')
    51	    assert_raise_message(ValueError, msg, eclf.fit, X, y)
    52	
    53	    eclf = VotingClassifier(estimators=[('lr', clf), ('lr', clf)],
    54	                            weights=[1, 2])
    55	    msg = "Names provided are not unique: ['lr', 'lr']"
    56	    assert_raise_message(ValueError, msg, eclf.fit, X, y)
    57	
    58	    eclf = VotingClassifier(estimators=[('lr__', clf)])
    59	    msg = "Estimator names must not contain __: got ['lr__']"
    60	    assert_raise_message(ValueError, msg, eclf.fit, X, y)
    61	
    62	    eclf = VotingClassifier(estimators=[('estimators', clf)])
    63	    msg = "Estimator names conflict with constructor arguments: ['estimators']"
    64	    assert_raise_message(ValueError, msg, eclf.fit, X, y)
    65	
    66	
    67	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
    68	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
    69	def test_predictproba_hardvoting():
    70	    eclf = VotingClassifier(estimators=[('lr1', LogisticRegression()),
    71	                                        ('lr2', LogisticRegression())],
    72	                            voting='hard')
    73	    msg = "predict_proba is not available when voting='hard'"
    74	    assert_raise_message(AttributeError, msg, eclf.predict_proba, X)
    75	
    76	
    77	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
    78	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
    79	def test_notfitted():
    80	    eclf = VotingClassifier(estimators=[('lr1', LogisticRegression()),
    81	                                        ('lr2', LogisticRegression())],
    82	                            voting='soft')
    83	    ereg = VotingRegressor([('dr', DummyRegressor())])
    84	    msg = ("This %s instance is not fitted yet. Call \'fit\'"
    85	           " with appropriate arguments before using this method.")
    86	    assert_raise_message(NotFittedError, msg % 'VotingClassifier',
    87	                         eclf.predict, X)
    88	    assert_raise_message(NotFittedError, msg % 'VotingClassifier',
    89	                         eclf.predict_proba, X)
    90	    assert_raise_message(NotFittedError, msg % 'VotingClassifier',
    91	                         eclf.transform, X)
    92	    assert_raise_message(NotFittedError, msg % 'VotingRegressor',
    93	                         ereg.predict, X_r)
    94	    assert_raise_message(NotFittedError, msg % 'VotingRegressor',
    95	                         ereg.transform, X_r)
    96	
    97	
    98	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
    99	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
   100	@pytest.mark.filterwarnings('ignore:The default value of n_estimators')
   101	def test_majority_label_iris():
   102	    """Check classification by majority label on dataset iris."""
   103	    clf1 = LogisticRegression(random_state=123)
   104	    clf2 = RandomForestClassifier(random_state=123)
   105	    clf3 = GaussianNB()
   106	    eclf = VotingClassifier(estimators=[
   107	                ('lr', clf1), ('rf', clf2), ('gnb', clf3)],
   108	                voting='hard')
   109	    scores = cross_val_score(eclf, X, y, cv=5, scoring='accuracy')
   110	    assert_almost_equal(scores.mean(), 0.95, decimal=2)
   111	
   112	
   113	@pytest.mark.filterwarnings('ignore:The default value of n_estimators')
   114	def test_tie_situation():
   115	    """Check voting classifier selects smaller class label in tie situation."""
   116	    clf1 = LogisticRegression(random_state=123, multi_class='ovr',
   117	                              solver='liblinear')
   118	    clf2 = RandomForestClassifier(random_state=123)
   119	    eclf = VotingClassifier(estimators=[('lr', clf1), ('rf', clf2)],
   120	                            voting='hard')
   121	    assert_equal(clf1.fit(X, y).predict(X)[73], 2)
   122	    assert_equal(clf2.fit(X, y).predict(X)[73], 1)
   123	    assert_equal(eclf.fit(X, y).predict(X)[73], 1)
   124	
   125	
   126	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
   127	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
   128	@pytest.mark.filterwarnings('ignore:The default value of n_estimators')
   129	def test_weights_iris():
   130	    """Check classification by average probabilities on dataset iris."""
   131	    clf1 = LogisticRegression(random_state=123)
   132	    clf2 = RandomForestClassifier(random_state=123)
   133	    clf3 = GaussianNB()
   134	    eclf = VotingClassifier(estimators=[
   135	                            ('lr', clf1), ('rf', clf2), ('gnb', clf3)],
   136	                            voting='soft',
   137	                            weights=[1, 2, 10])
   138	    scores = cross_val_score(eclf, X, y, cv=5, scoring='accuracy')
   139	    assert_almost_equal(scores.mean(), 0.93, decimal=2)
   140	
   141	
   142	def test_weights_regressor():
   143	    """Check weighted average regression prediction on boston dataset."""
   144	    reg1 = DummyRegressor(strategy='mean')
   145	    reg2 = DummyRegressor(strategy='median')
   146	    reg3 = DummyRegressor(strategy='quantile', quantile=.2)
   147	    ereg = VotingRegressor([('mean', reg1), ('median', reg2),
   148	                            ('quantile', reg3)], weights=[1, 2, 10])
   149	
   150	    X_r_train, X_r_test, y_r_train, y_r_test = \
   151	        train_test_split(X_r, y_r, test_size=.25)
   152	
   153	    reg1_pred = reg1.fit(X_r_train, y_r_train).predict(X_r_test)
   154	    reg2_pred = reg2.fit(X_r_train, y_r_train).predict(X_r_test)
   155	    reg3_pred = reg3.fit(X_r_train, y_r_train).predict(X_r_test)
   156	    ereg_pred = ereg.fit(X_r_train, y_r_train).predict(X_r_test)
   157	
   158	    avg = np.average(np.asarray([reg1_pred, reg2_pred, reg3_pred]), axis=0,
   159	                     weights=[1, 2, 10])
   160	    assert_almost_equal(ereg_pred, avg, decimal=2)
   161	
   162	    ereg_weights_none = VotingRegressor([('mean', reg1), ('median', reg2),
   163	                                         ('quantile', reg3)], weights=None)
   164	    ereg_weights_equal = VotingRegressor([('mean', reg1), ('median', reg2),
   165	                                          ('quantile', reg3)],
   166	                                         weights=[1, 1, 1])
   167	    ereg_weights_none.fit(X_r_train, y_r_train)
   168	    ereg_weights_equal.fit(X_r_train, y_r_train)
   169	    ereg_none_pred = ereg_weights_none.predict(X_r_test)
   170	    ereg_equal_pred = ereg_weights_equal.predict(X_r_test)
   171	    assert_almost_equal(ereg_none_pred, ereg_equal_pred, decimal=2)
   172	
   173	
   174	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
   175	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
   176	@pytest.mark.filterwarnings('ignore:The default value of n_estimators')
   177	def test_predict_on_toy_problem():
   178	    """Manually check predicted class labels for toy dataset."""
   179	    clf1 = LogisticRegression(random_state=123)
   180	    clf2 = RandomForestClassifier(random_state=123)
	< truncated lines 181-330 >
   331	        ('lr', clf1), ('rf', clf2), ('svc', clf3)],
   332	        voting='soft').fit(X, y)
   333	    assert_array_equal(eclf1.predict(X), eclf2.predict(X))
   334	    assert_array_almost_equal(eclf1.predict_proba(X), eclf2.predict_proba(X))
   335	
   336	    sample_weight = np.random.RandomState(123).uniform(size=(len(y),))
   337	    eclf3 = VotingClassifier(estimators=[('lr', clf1)], voting='soft')
   338	    eclf3.fit(X, y, sample_weight)
   339	    clf1.fit(X, y, sample_weight)
   340	    assert_array_equal(eclf3.predict(X), clf1.predict(X))
   341	    assert_array_almost_equal(eclf3.predict_proba(X), clf1.predict_proba(X))
   342	
   343	    clf4 = KNeighborsClassifier()
   344	    eclf3 = VotingClassifier(estimators=[
   345	        ('lr', clf1), ('svc', clf3), ('knn', clf4)],
   346	        voting='soft')
   347	    msg = ('Underlying estimator \'knn\' does not support sample weights.')
   348	    assert_raise_message(ValueError, msg, eclf3.fit, X, y, sample_weight)
   349	
   350	
   351	def test_sample_weight_kwargs():
   352	    """Check that VotingClassifier passes sample_weight as kwargs"""
   353	    class MockClassifier(BaseEstimator, ClassifierMixin):
   354	        """Mock Classifier to check that sample_weight is received as kwargs"""
   355	        def fit(self, X, y, *args, **sample_weight):
   356	            assert 'sample_weight' in sample_weight
   357	
   358	    clf = MockClassifier()
   359	    eclf = VotingClassifier(estimators=[('mock', clf)], voting='soft')
   360	
   361	    # Should not raise an error.
   362	    eclf.fit(X, y, sample_weight=np.ones((len(y),)))
   363	
   364	
   365	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
   366	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
   367	@pytest.mark.filterwarnings('ignore:The default value of n_estimators')
   368	def test_set_params():
   369	    """set_params should be able to set estimators"""
   370	    clf1 = LogisticRegression(random_state=123, C=1.0)
   371	    clf2 = RandomForestClassifier(random_state=123, max_depth=None)
   372	    clf3 = GaussianNB()
   373	    eclf1 = VotingClassifier([('lr', clf1), ('rf', clf2)], voting='soft',
   374	                             weights=[1, 2])
   375	    assert 'lr' in eclf1.named_estimators
   376	    assert eclf1.named_estimators.lr is eclf1.estimators[0][1]
   377	    assert eclf1.named_estimators.lr is eclf1.named_estimators['lr']
   378	    eclf1.fit(X, y)
   379	    assert 'lr' in eclf1.named_estimators_
   380	    assert eclf1.named_estimators_.lr is eclf1.estimators_[0]
   381	    assert eclf1.named_estimators_.lr is eclf1.named_estimators_['lr']
   382	
   383	    eclf2 = VotingClassifier([('lr', clf1), ('nb', clf3)], voting='soft',
   384	                             weights=[1, 2])
   385	    eclf2.set_params(nb=clf2).fit(X, y)
   386	    assert not hasattr(eclf2, 'nb')
   387	
   388	    assert_array_equal(eclf1.predict(X), eclf2.predict(X))
   389	    assert_array_almost_equal(eclf1.predict_proba(X), eclf2.predict_proba(X))
   390	    assert_equal(eclf2.estimators[0][1].get_params(), clf1.get_params())
   391	    assert_equal(eclf2.estimators[1][1].get_params(), clf2.get_params())
   392	
   393	    eclf1.set_params(lr__C=10.0)
   394	    eclf2.set_params(nb__max_depth=5)
   395	
   396	    assert eclf1.estimators[0][1].get_params()['C'] == 10.0
   397	    assert eclf2.estimators[1][1].get_params()['max_depth'] == 5
   398	    assert_equal(eclf1.get_params()["lr__C"],
   399	                 eclf1.get_params()["lr"].get_params()['C'])
   400	
   401	
   402	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
   403	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
   404	@pytest.mark.filterwarnings('ignore:The default value of n_estimators')
   405	def test_set_estimator_none():
   406	    """VotingClassifier set_params should be able to set estimators as None"""
   407	    # Test predict
   408	    clf1 = LogisticRegression(random_state=123)
   409	    clf2 = RandomForestClassifier(random_state=123)
   410	    clf3 = GaussianNB()
   411	    eclf1 = VotingClassifier(estimators=[('lr', clf1), ('rf', clf2),
   412	                                         ('nb', clf3)],
   413	                             voting='hard', weights=[1, 0, 0.5]).fit(X, y)
   414	
   415	    eclf2 = VotingClassifier(estimators=[('lr', clf1), ('rf', clf2),
   416	                                         ('nb', clf3)],
   417	                             voting='hard', weights=[1, 1, 0.5])
   418	    eclf2.set_params(rf=None).fit(X, y)
   419	    assert_array_equal(eclf1.predict(X), eclf2.predict(X))
   420	
   421	    assert dict(eclf2.estimators)["rf"] is None
   422	    assert len(eclf2.estimators_) == 2
   423	    assert all(isinstance(est, (LogisticRegression, GaussianNB))
   424	               for est in eclf2.estimators_)
   425	    assert eclf2.get_params()["rf"] is None
   426	
   427	    eclf1.set_params(voting='soft').fit(X, y)
   428	    eclf2.set_params(voting='soft').fit(X, y)
   429	    assert_array_equal(eclf1.predict(X), eclf2.predict(X))
   430	    assert_array_almost_equal(eclf1.predict_proba(X), eclf2.predict_proba(X))
   431	    msg = 'All estimators are None. At least one is required!'
   432	    assert_raise_message(
   433	        ValueError, msg, eclf2.set_params(lr=None, rf=None, nb=None).fit, X, y)
   434	
   435	    # Test soft voting transform
   436	    X1 = np.array([[1], [2]])
   437	    y1 = np.array([1, 2])
   438	    eclf1 = VotingClassifier(estimators=[('rf', clf2), ('nb', clf3)],
   439	                             voting='soft', weights=[0, 0.5],
   440	                             flatten_transform=False).fit(X1, y1)
   441	
   442	    eclf2 = VotingClassifier(estimators=[('rf', clf2), ('nb', clf3)],
   443	                             voting='soft', weights=[1, 0.5],
   444	                             flatten_transform=False)
   445	    eclf2.set_params(rf=None).fit(X1, y1)
   446	    assert_array_almost_equal(eclf1.transform(X1),
   447	                              np.array([[[0.7, 0.3], [0.3, 0.7]],
   448	                                        [[1., 0.], [0., 1.]]]))
   449	    assert_array_almost_equal(eclf2.transform(X1),
   450	                              np.array([[[1., 0.],
   451	                                         [0., 1.]]]))
   452	    eclf1.set_params(voting='hard')
   453	    eclf2.set_params(voting='hard')
   454	    assert_array_equal(eclf1.transform(X1), np.array([[0, 0], [1, 1]]))
   455	    assert_array_equal(eclf2.transform(X1), np.array([[0], [1]]))
   456	
   457	
   458	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
   459	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
   460	@pytest.mark.filterwarnings('ignore:The default value of n_estimators')
   461	def test_estimator_weights_format():
   462	    # Test estimator weights inputs as list and array
   463	    clf1 = LogisticRegression(random_state=123)
   464	    clf2 = RandomForestClassifier(random_state=123)
   465	    eclf1 = VotingClassifier(estimators=[
   466	                ('lr', clf1), ('rf', clf2)],
   467	                weights=[1, 2],
   468	                voting='soft')
   469	    eclf2 = VotingClassifier(estimators=[
   470	                ('lr', clf1), ('rf', clf2)],
   471	                weights=np.array((1, 2)),
   472	                voting='soft')
   473	    eclf1.fit(X, y)
   474	    eclf2.fit(X, y)
   475	    assert_array_almost_equal(eclf1.predict_proba(X), eclf2.predict_proba(X))
   476	
   477	
   478	@pytest.mark.filterwarnings('ignore: Default solver will be changed')  # 0.22
   479	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
   480	@pytest.mark.filterwarnings('ignore:The default value of n_estimators')
   481	def test_transform():
   482	    """Check transform method of VotingClassifier on toy dataset."""
   483	    clf1 = LogisticRegression(random_state=123)
   484	    clf2 = RandomForestClassifier(random_state=123)
   485	    clf3 = GaussianNB()
   486	    X = np.array([[-1.1, -1.5], [-1.2, -1.4], [-3.4, -2.2], [1.1, 1.2]])
   487	    y = np.array([1, 1, 2, 2])
   488	
   489	    eclf1 = VotingClassifier(estimators=[
   490	        ('lr', clf1), ('rf', clf2), ('gnb', clf3)],
   491	        voting='soft').fit(X, y)
   492	    eclf2 = VotingClassifier(estimators=[
   493	        ('lr', clf1), ('rf', clf2), ('gnb', clf3)],
   494	        voting='soft',
   495	        flatten_transform=True).fit(X, y)
   496	    eclf3 = VotingClassifier(estimators=[
   497	        ('lr', clf1), ('rf', clf2), ('gnb', clf3)],
   498	        voting='soft',
   499	        flatten_transform=False).fit(X, y)
   500	
   501	    assert_array_equal(eclf1.transform(X).shape, (4, 6))
   502	    assert_array_equal(eclf2.transform(X).shape, (4, 6))
   503	    assert_array_equal(eclf3.transform(X).shape, (3, 4, 2))
   504	    assert_array_almost_equal(eclf1.transform(X),
   505	                              eclf2.transform(X))
   506	    assert_array_almost_equal(
   507	            eclf3.transform(X).swapaxes(0, 1).reshape((4, 6)),
   508	            eclf2.transform(X)
   509	    )
   510	</function_results>

Now let's look at the specific test that tests setting estimators to None:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/sklearn/ensemble/tests/test_voting.py</antml:parameter>
<antml:parameter name="view_range">[405, 456]</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/sklearn/ensemble/tests/test_voting.py with line numbers (which has a total of 510 lines) with view_range=[405, 456]:
   405	def test_set_estimator_none():
   406	    """VotingClassifier set_params should be able to set estimators as None"""
   407	    # Test predict
   408	    clf1 = LogisticRegression(random_state=123)
   409	    clf2 = RandomForestClassifier(random_state=123)
   410	    clf3 = GaussianNB()
   411	    eclf1 = VotingClassifier(estimators=[('lr', clf1), ('rf', clf2),
   412	                                         ('nb', clf3)],
   413	                             voting='hard', weights=[1, 0, 0.5]).fit(X, y)
   414	
   415	    eclf2 = VotingClassifier(estimators=[('lr', clf1), ('rf', clf2),
   416	                                         ('nb', clf3)],
   417	                             voting='hard', weights=[1, 1, 0.5])
   418	    eclf2.set_params(rf=None).fit(X, y)
   419	    assert_array_equal(eclf1.predict(X), eclf2.predict(X))
   420	
   421	    assert dict(eclf2.estimators)["rf"] is None
   422	    assert len(eclf2.estimators_) == 2
   423	    assert all(isinstance(est, (LogisticRegression, GaussianNB))
   424	               for est in eclf2.estimators_)
   425	    assert eclf2.get_params()["rf"] is None
   426	
   427	    eclf1.set_params(voting='soft').fit(X, y)
   428	    eclf2.set_params(voting='soft').fit(X, y)
   429	    assert_array_equal(eclf1.predict(X), eclf2.predict(X))
   430	    assert_array_almost_equal(eclf1.predict_proba(X), eclf2.predict_proba(X))
   431	    msg = 'All estimators are None. At least one is required!'
   432	    assert_raise_message(
   433	        ValueError, msg, eclf2.set_params(lr=None, rf=None, nb=None).fit, X, y)
   434	
   435	    # Test soft voting transform
   436	    X1 = np.array([[1], [2]])
   437	    y1 = np.array([1, 2])
   438	    eclf1 = VotingClassifier(estimators=[('rf', clf2), ('nb', clf3)],
   439	                             voting='soft', weights=[0, 0.5],
   440	                             flatten_transform=False).fit(X1, y1)
   441	
   442	    eclf2 = VotingClassifier(estimators=[('rf', clf2), ('nb', clf3)],
   443	                             voting='soft', weights=[1, 0.5],
   444	                             flatten_transform=False)
   445	    eclf2.set_params(rf=None).fit(X1, y1)
   446	    assert_array_almost_equal(eclf1.transform(X1),
   447	                              np.array([[[0.7, 0.3], [0.3, 0.7]],
   448	                                        [[1., 0.], [0., 1.]]]))
   449	    assert_array_almost_equal(eclf2.transform(X1),
   450	                              np.array([[[1., 0.],
   451	                                         [0., 1.]]]))
   452	    eclf1.set_params(voting='hard')
   453	    eclf2.set_params(voting='hard')
   454	    assert_array_equal(eclf1.transform(X1), np.array([[0, 0], [1, 1]]))
   455	    assert_array_equal(eclf2.transform(X1), np.array([[0], [1]]))
   456	
</function_results>

I notice that the existing test doesn't test the case where sample_weight is passed when an estimator is None. Let's look at the sample_weight test:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/sklearn/ensemble/tests/test_voting.py</antml:parameter>
<antml:parameter name="view_range">[320, 350]</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/sklearn/ensemble/tests/test_voting.py with line numbers (which has a total of 510 lines) with view_range=[320, 350]:
   320	@pytest.mark.filterwarnings('ignore: Default multi_class will')  # 0.22
   321	@pytest.mark.filterwarnings('ignore:The default value of n_estimators')
   322	def test_sample_weight():
   323	    """Tests sample_weight parameter of VotingClassifier"""
   324	    clf1 = LogisticRegression(random_state=123)
   325	    clf2 = RandomForestClassifier(random_state=123)
   326	    clf3 = SVC(gamma='scale', probability=True, random_state=123)
   327	    eclf1 = VotingClassifier(estimators=[
   328	        ('lr', clf1), ('rf', clf2), ('svc', clf3)],
   329	        voting='soft').fit(X, y, sample_weight=np.ones((len(y),)))
   330	    eclf2 = VotingClassifier(estimators=[
   331	        ('lr', clf1), ('rf', clf2), ('svc', clf3)],
   332	        voting='soft').fit(X, y)
   333	    assert_array_equal(eclf1.predict(X), eclf2.predict(X))
   334	    assert_array_almost_equal(eclf1.predict_proba(X), eclf2.predict_proba(X))
   335	
   336	    sample_weight = np.random.RandomState(123).uniform(size=(len(y),))
   337	    eclf3 = VotingClassifier(estimators=[('lr', clf1)], voting='soft')
   338	    eclf3.fit(X, y, sample_weight)
   339	    clf1.fit(X, y, sample_weight)
   340	    assert_array_equal(eclf3.predict(X), clf1.predict(X))
   341	    assert_array_almost_equal(eclf3.predict_proba(X), clf1.predict_proba(X))
   342	
   343	    clf4 = KNeighborsClassifier()
   344	    eclf3 = VotingClassifier(estimators=[
   345	        ('lr', clf1), ('svc', clf3), ('knn', clf4)],
   346	        voting='soft')
   347	    msg = ('Underlying estimator \'knn\' does not support sample weights.')
   348	    assert_raise_message(ValueError, msg, eclf3.fit, X, y, sample_weight)
   349	
   350	
</function_results>

Now I understand the issue. In the `_BaseVoting.fit` method, when checking for sample_weight support, the code iterates through all estimators including None ones. The fix should be to skip None estimators when checking for sample_weight support.

Let's look at the problematic code again:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/sklearn/ensemble/voting.py</antml:parameter>
<antml:parameter name="view_range">[79, 84]</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/sklearn/ensemble/voting.py with line numbers (which has a total of 489 lines) with view_range=[79, 84]:
    79	        if sample_weight is not None:
    80	            for name, step in self.estimators:
    81	                if not has_fit_parameter(step, 'sample_weight'):
    82	                    raise ValueError('Underlying estimator \'%s\' does not'
    83	                                     ' support sample weights.' % name)
    84	
</function_results>

The fix is simple: we need to check if `step` is not None before calling `has_fit_parameter`. Let's implement the fix:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">str_replace</antml:parameter>
<antml:parameter name="path">/testbed/sklearn/ensemble/voting.py</antml:parameter>
<antml:parameter name="old_str">        if sample_weight is not None:
            for name, step in self.estimators:
                if not has_fit_parameter(step, 'sample_weight'):
                    raise ValueError('Underlying estimator \'%s\' does not'
                                     ' support sample weights.' % name)</antml:parameter>
<antml:parameter name="new_str">        if sample_weight is not None:
            for name, step in self.estimators:
                if step is not None and not has_fit_parameter(step, 'sample_weight'):
                    raise ValueError('Underlying estimator \'%s\' does not'
                                     ' support sample weights.' % name)</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>The file /testbed/sklearn/ensemble/voting.py has been edited successfully.</function_results>

Now let's test our fix:

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python reproduce_issue.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>
<output>First fit with sample_weight - should work:
SUCCESS
Setting lr estimator to None:
SUCCESS
Second fit with sample_weight after setting lr=None - should fail:
SUCCESS - no error!</output>
<error>/testbed/sklearn/linear_model/logistic.py:432: FutureWarning: Default solver will be changed to 'lbfgs' in 0.22. Specify a solver to silence this warning.
  FutureWarning)
/testbed/sklearn/linear_model/logistic.py:469: FutureWarning: Default multi_class will be changed to 'auto' in 0.22. Specify the multi_class option to silence this warning.
  "this warning.", FutureWarning)
/testbed/sklearn/ensemble/forest.py:245: FutureWarning: The default value of n_estimators will change from 10 in version 0.20 to 100 in 0.22.
  "10 in version 0.20 to 100 in 0.22.", FutureWarning)
/testbed/sklearn/ensemble/forest.py:245: FutureWarning: The default value of n_estimators will change from 10 in version 0.20 to 100 in 0.22.
  "10 in version 0.20 to 100 in 0.22.", FutureWarning)</error>
</function_results>

Great! The fix works. Now let's create a proper test to ensure this behavior is maintained:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">create</antml:parameter>
<antml:parameter name="path">/testbed/test_fix.py</antml:parameter>
<antml:parameter name="file_text">#!/usr/bin/env python3

import numpy as np
import pytest
from sklearn.datasets import load_iris
from sklearn.ensemble import VotingClassifier, VotingRegressor
from sklearn.linear_model import LogisticRegression, LinearRegression
from sklearn.ensemble import RandomForestClassifier, RandomForestRegressor
from sklearn.dummy import DummyRegressor

def test_voting_classifier_sample_weight_with_none_estimator():
    """Test that VotingClassifier works with sample_weight when an estimator is None"""
    X, y = load_iris(return_X_y=True)
    
    # Create VotingClassifier
    voter = VotingClassifier(
        estimators=[('lr', LogisticRegression(solver='lbfgs', multi_class='auto')),
                    ('rf', RandomForestClassifier(n_estimators=10))]
    )
    
    # First fit with sample_weight should work
    voter.fit(X, y, sample_weight=np.ones(y.shape))
    
    # Set one estimator to None
    voter.set_params(lr=None)
    
    # Second fit with sample_weight should also work (this was failing before the fix)
